도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
설림도서관(자료열람실),전라북도,군산시,공공도서관,매주 일요일 및 국가지정 공휴일,09:00,22:00,09:00,17:00,00:00,00:00,83,46820,32,0,3,14,전라북도 군산시 설림길 25,전라북도 군산시청,063-454-5700,3392,1157,http://lib.gunsan.go.kr,35.9730164,126.6844042,2019-09-06,4670000,전라북도 군산시
늘푸른도서관,전라북도,군산시,공공도서관,매주 일요일 및 국가지정 공휴일,09:00,22:00,09:00,17:00,00:00,00:00,220,66719,43,0,3,14,전라북도 군산시 하나운로 17,전라북도 군산시청,063-454-5980,2776,2338,http://lib.gunsan.go.kr,35.9606645,126.6989171,2019-09-06,4670000,전라북도 군산시
군산시립도서관(학습실),전라북도,군산시,공공도서관,"명절, 선거일",07:00,23:00,07:00,23:00,07:00,23:00,462,0,0,0,0,0,전라북도 군산시 축동로 72,전라북도 군산시청,063-454-5620,2450,5736,http://lib.gunsan.go.kr,35.9656132,126.7112052,2019-09-06,4670000,전라북도 군산시
군산시립도서관(자료열람실),전라북도,군산시,공공도서관,매주 월요일 및 국가지정 공휴일(일요일 운영시간 토요일과 동일),09:00,22:00,09:00,17:00,00:00,00:00,330,151561,66,17701,3,14,전라북도 군산시 축동로 72,전라북도 군산시청,063-454-5620,2450,5736,http://lib.gunsan.go.kr,35.9656132,126.7112052,2019-09-06,4670000,전라북도 군산시
용비도서관,인천광역시,미추홀구,공공도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,120,25746,23,450,5,15,인천광역시 미추홀구 토금남로 82,인천광역시 미추홀구청,032-881-2418,29552,1840,http://hnrl.michu.incheon.kr,37.449447,126.640426,2019-10-22,3510500,인천광역시 미추홀구
제물포도서관,인천광역시,미추홀구,공공도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,12,13851,6,0,5,15,인천광역시 미추홀구 수봉로 22-1,인천광역시 미추홀구청,032-887-8836,810,479,http://hnrl.michu.incheon.kr,37.4640297,126.6561249,2019-10-22,3510500,인천광역시 미추홀구
이랑도서관,인천광역시,미추홀구,공공도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,65,20100,7,0,5,15,인천광역시 미추홀구 미추홀대로 578번길 7,인천광역시 미추홀구청,032-427-2283,1347,533.2,http://hnrl.michu.incheon.kr,37.4491446,126.6803368,2019-10-22,3510500,인천광역시 미추홀구
장사래어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,50,17777,5,0,5,15,인천광역시 미추홀구 경인로 34번길 20,인천광역시 미추홀구청,032-886-5055,1158,292.2,http://hnrl.michu.incheon.kr,37.4627916,126.6473658,2019-10-22,3510500,인천광역시 미추홀구
소금꽃어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,25,22975,5,0,5,15,인천광역시 미추홀구 석정로 462번길7,인천광역시 미추홀구청,032-872-0731,1989,349.5,http://hnrl.michu.incheon.kr,37.4633617,126.7021382,2019-10-22,3510500,인천광역시 미추홀구
한우리어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,24,16893,8,0,5,15,인천광역시 미추홀구 주안서로53번길 22,인천광역시 미추홀구청,032-872-0814,876,356.2,http://hnrl.michu.incheon.kr,37.4637642,126.6765574,2019-10-22,3510500,인천광역시 미추홀구
쑥골어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,50,19514,3,0,5,15,인천광역시 미추홀구 염전로 202번길 49,인천광역시 미추홀구청,032-872-8630,1144,404.2,http://hnrl.michu.incheon.kr,37.4755613,126.6613078,2019-10-22,3510500,인천광역시 미추홀구
숭의어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,50,18625,2,0,5,15,인천광역시 미추홀구 참외전로 304,인천광역시 미추홀구청,032-882-0182,1197,444.1,http://hnrl.michu.incheon.kr,37.4655938,126.6498764,2019-10-22,3510500,인천광역시 미추홀구
관교어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 월요일,법정공휴일",10:00,22:00,10:00,22:00,10:00,18:00,45,24234,7,0,5,15,인천광역시 미추홀구 인하로 452,인천광역시 미추홀구청,032-421-8630,992,392.3,http://hnrl.michu.incheon.kr,37.4441559,126.696806,2019-10-22,3510500,인천광역시 미추홀구
석바위어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,35,20720,8,0,5,15,인천광역시 미추홀구 경원대로 864번길 59,인천광역시 미추홀구청,032-422-0651,680,337.9,http://hnrl.michu.incheon.kr,37.4595008,126.6717246,2019-10-22,3510500,인천광역시 미추홀구
복사꽃어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 토,일요일,법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,25,16169,3,0,5,15,인천광역시 미추홀구 경인로 295,인천광역시 미추홀구청,032-865-8632,524,354,http://hnrl.michu.incheon.kr,37.4608479,126.6738077,2019-10-22,3510500,인천광역시 미추홀구
독정골어린이도서관,인천광역시,미추홀구,어린이도서관,"매주 월요일,법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,38,17025,6,0,5,15,인천광역시 미추홀구 인주대로 171번길 1,인천광역시 미추홀구청,032-872-0043,480,199.8,http://hnrl.michu.incheon.kr,37.456027,126.6563009,2019-10-22,3510500,인천광역시 미추홀구
학나래도서관,인천광역시,미추홀구,공공도서관,"매주 월요일,법정공휴일",10:00,22:00,10:00,22:00,10:00,18:00,96,53554,27,1245,5,15,인천광역시 미추홀구 한나루로 444,인천광역시 미추홀구청,032-880-4303,1053,627,http://hnrl.michu.incheon.kr,37.4464884,126.6674754,2019-10-22,3510500,인천광역시 미추홀구
경주시립도서관,경상북도,경주시,공공도서관,"매주월요일, 국가지정공휴일(열람실은 상시개방)",08:00,21:00,08:00,21:00,00:00,00:00,400,202610,143,9097,5,14,경상북도 경주시 원화로 431-12(황성동 370),경상북도 경주시청,054-779-8913,8378,3673.5,http://library.gyeongju.go.kr/,35.859605,129.219345,2019-08-30,5050000,경상북도 경주시
드림밸리작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,63,19421,10,0,5,15,경상북도 김천시 혁신4로 21 율곡동주민센터 3층,김천시,054-421-2469,,,,36.1213320,128.1838140,2019-09-16,5060000,경상북도 김천시
큰숲작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,32,11926,10,0,5,15,경상북도 김천시 영남대로 2040-20 김천 덕곡월드메르디앙 상가3층,김천시,054-435-7830,,,,36.1168630,128.1496980,2019-09-16,5060000,경상북도 김천시
자두꽃작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,25,13419,10,0,5,15,경상북도 김천시 신양1길 22 대신동주민센터 3층,김천시,054-437-5870,,,,36.1354240,128.1159000,2019-09-16,5060000,경상북도 김천시
고래실작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,14,12732,10,0,5,15,경상북도 김천시 고래실3길 45-14 한일부곡타운 경로당 3층,김천시,054-436-6870,,,,36.1218930,128.0838230,2019-09-16,5060000,경상북도 김천시
삼산이수작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,33,15939,10,0,5,15,경상북도 김천시 모암사랑길55 1층,김천시,054-431-6870,,,,36.1229660,128.1261760,2019-09-16,5060000,경상북도 김천시
보랏빛꿈작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,16,15000,10,0,5,15,경상북도 김천시 부곡길 162 부곡화성타운 관리사무소 2층,김천시,054-435-6870,,,,36.1246950,128.0970270,2019-09-16,5060000,경상북도 김천시
김산고을작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,31,16986,10,0,5,15,경상북도 김천시 삼락택지길 132 코아루1차아파트 관리사무소 2층,김천시,054-439-7870,,,,36.1440700,128.0991510,2019-09-16,5060000,경상북도 김천시
달봉산작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,28,14629,10,0,5,15,경상북도 김천시 시청6길 7 부흥아파트 상가 2층,김천시,054-433-7870,,,,36.1408040,128.1139150,2019-09-16,5060000,경상북도 김천시
꿈앤들작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,12,12053,10,0,5,15,경상북도 김천시 어모문화3길 28-7 어모면민복지회관 1층,김천시,054-437-7870,,,,36.1816190,128.1164210,2019-09-16,5060000,경상북도 김천시
푸름찬작은도서관,경상북도,김천시,작은도서관,"매주 월요일, 법정공휴일",13:00,18:00,13:00,18:00,00:00,00:00,23,12606,10,0,5,15,경상북도 김천시 아포읍 한지2길 64-9 덕일한마음아파트 관리동 2층,김천시,054-435-7870,,,,36.1580250,128.2636500,2019-09-16,5060000,경상북도 김천시
김천시립도서관,경상북도,김천시,공공도서관,"매주 월요일, 일요일을 제외한 법정공휴일(열람실은 연중 개관하되, 1월1일, 설·추석연휴 제외)",09:00,20:00,09:00,17:00,09:00,17:00,781,231066,100,16305,5,15,경상북도 김천시 평화순환길 111(평화동),김천시,054-437-7801,18770,7278,www.gcl.go.kr,36.1235910,128.1100210,2019-09-16,5060000,경상북도 김천시
호랑이와곶감그림책도서관,전라남도,담양군,작은도서관,일요일,09:00,18:00,09:00,18:00,00:00,00:00,30,1010,0,0,1010,14,전라남도 담양군 용면 추월산로 900-9,,,1643,100,,35.3958378678,127.0000924637,2019-12-26,4850000,전라남도 담양군
드림작은도서관,전라남도,담양군,작은도서관,일요일,09:00,18:00,09:00,18:00,00:00,00:00,8,1100,0,0,1100,14,전라남도 담양군 무정면 중리도동길 42-34,,061-381-7893,4240,38.6,,35.2835027799,127.0065074830,2019-12-26,4850000,전라남도 담양군
대덕문고,전라남도,담양군,작은도서관,일요일,09:00,18:00,09:00,18:00,00:00,00:00,80,9550,0,0,9550,14,전라남도 담양군 대덕면 창평현로 916,,061-382-1522,219,95,,35.248964,127.0376878349,2019-12-26,4850000,전라남도 담양군
담빛길작은도서관,전라남도,담양군,작은도서관,일요일,09:00,18:00,09:00,18:00,00:00,00:00,12,1000,0,0,1000,14,전라남도 담양군 담양읍 객사3길 3-1,,,56,56,,35.323223,126.9816661,2019-12-26,4850000,전라남도 담양군
담양공공도서관,전라남도,담양군,공공도서관,월요일,09:00,18:00,09:00,18:00,09:00,17:00,550,93508,0,4830,93508,14,전라남도 담양군 담양읍 미리산길31-48,전라남도교육청,061-383-7437,4795,2794,http://dylib.jne.go.kr/index.es?sid=a6,35.3120815448,126.983976,2019-12-26,4850000,전라남도 담양군
서수작은도서관,전라북도,군산시,작은도서관,매주 일요일 및 국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,28,8192,5,0,3,14,전라북도 군산시 서수면 탑천로 596,전라북도 군산시청,063-454-5665,162,162,http://lib.gunsan.go.kr,35.981465,126.877787,2019-09-06,4670000,전라북도 군산시
산단작은도서관,전라북도,군산시,작은도서관,매주 일요일 및 국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,46,14306,10,0,3,14,전라북도 군산시 산단남북로 169,전라북도 군산시청,063-461-5130,201.6,201.6,http://lib.gunsan.go.kr,35.9614723,126.5606364,2019-09-06,4670000,전라북도 군산시
나운작은도서관,전라북도,군산시,작은도서관,매주 일요일 및 국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,50,16851,9,0,3,14,전라북도 군산시 대학로 330,전라북도 군산시청,063-454-5663,184,184,http://lib.gunsan.go.kr,35.9643539,126.6935863,2019-09-06,4670000,전라북도 군산시
조촌작은도서관,전라북도,군산시,작은도서관,매주 월요일 및 국가지정 공휴일(일요일 운영시간 토요일과 동일),09:00,18:00,10:00,19:00,00:00,00:00,25,15386,8,0,3,14,전라북도 군산시 양안로 133,전라북도 군산시청,063-452-0401,192,192,http://lib.gunsan.go.kr,35.9742595,126.7435428,2019-09-06,4670000,전라북도 군산시
나포작은도서관,전라북도,군산시,작은도서관,매주 일요일 및 국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,58,17061,12,0,3,14,전라북도 군산시 교동2길 5,전라북도 군산시청,063-454-5662,238,238,http://lib.gunsan.go.kr,36.0308019,126.8319975,2019-09-06,4670000,전라북도 군산시
흥남작은도서관,전라북도,군산시,작은도서관,매주 일요일 및 국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,48,20910,12,0,3,14,전라북도 군산시 풍문2길 35,전라북도 군산시청,063-454-5660,200,200,http://lib.gunsan.go.kr,35.9786148,126.7193761,2019-09-06,4670000,전라북도 군산시
여수시립돌산도서관,전라남도,여수시,공공도서관,"법정공휴일, 정기청소일",07:30,22:00,07:30,22:00,09:00,18:00,141,77947,28,0,77947,285,전라남도 여수시 돌산읍 강남해안로 129,전라남도 여수시,061-659-4823,1820,1146,yslib.yeosu.go.kr,34.7160081,127.7499315,2019-09-12,4810000,전라남도 여수시
여수시립환경도서관,전라남도,여수시,공공도서관,"법정공휴일, 정기청소일",07:30,22:00,07:30,22:00,07:30,22:00,150,104892,49,3268,108160,337,전라남도 여수시 문수로 53-32(문수동),전라남도 여수시,061-659-4811,22388,2274,yslib.yeosu.go.kr,34.7542288,127.7010727,2019-09-12,4810000,전라남도 여수시
여수시립현암도서관,전라남도,여수시,공공도서관,"법정공휴일, 정기청소일",07:30,22:00,07:30,22:00,07:30,22:00,647,187455,54,4377,191832,337,전라남도 여수시 충민사길 43(덕충동),전라남도 여수시,061-659-4810,8782,3546,yslib.yeosu.go.kr,34.7571412,127.7314764,2019-09-12,4810000,전라남도 여수시
여수시립쌍봉도서관,전라남도,여수시,공공도서관,"법정공휴일, 정기청소일",07:30,22:00,07:30,22:00,07:30,22:00,804,172928,75,24994,197922,337,전라남도 여수시 학동서4길 18-12(학동),전라남도 여수시,061-659-4770,30311,3727,yslib.yeosu.go.kr,34.7630441,127.658722,2019-09-12,4810000,전라남도 여수시
동구도서관,부산광역시,동구,공공도서관,"월요일, 국경일, 국가지정공휴일",09:00,23:00,09:00,23:00,00:00,00:00,440,104997,43,3798,5,14,부산광역시 동구 성북로 36번길 54,부산광역시 동구,051-440-6411,15343,2462,http://library.bsdonggu.go.kr,35.1380642128,129.052451,2019-12-11,3270000,부산광역시 동구
동양도서관,인천광역시,계양구,공공도서관,매주월요일,06:00,22:00,06:00,22:00,06:00,22:00,287,42246,0,0,5,14,인천광역시 계양구 당미길 31,계양문화원,032-541-1800,1650,1601,http://www.gygl.go.kr,37.561924,126.757769,2019-10-31,3550000,인천광역시 계양구
서운도서관,인천광역시,계양구,공공도서관,매주목요일,06:00,22:00,06:00,22:00,06:00,22:00,151,36910,0,0,5,14,인천광역시 계양구 아니지로457번길 16,계양문화원,032-556-8597,1598,1051,http://www.gygl.go.kr,37.526567,126.742717,2019-10-31,3550000,인천광역시 계양구
효성도서관,인천광역시,계양구,공공도서관,매주수요일,06:00,22:00,06:00,22:00,06:00,22:00,269,43235,0,0,5,14,인천광역시 계양구 봉오대로600번길 14,계양문화원,032-547-3862,2149,1454,http://www.gygl.go.kr,37.5297327,126.7150576,2019-10-31,3550000,인천광역시 계양구
작전도서관,인천광역시,계양구,공공도서관,매주금요일,06:00,22:00,06:00,22:00,06:00,22:00,297,39129,0,0,5,14,인천광역시 계양구 오조산로21번길 4,계양문화원,032-555-9734,17043,1683,http://www.gygl.go.kr,37.5330069,126.7376606,2019-10-31,3550000,인천광역시 계양구
충남도서관,충청남도,홍성,공공도서관,"매주 월요일, 법정공휴일, 국가지정 임시휴일(법정공휴일은 운영하지 않아 00:00로 표기함)",09:00,22:00,09:00,18:00,00:00,00:00,811,137984,233,90436,5,15,충청남도 홍성군 홍북읍 도청대로 577,충청남도,041-635-8000,31146,12172.1,library.chungnam.go.kr,36.656226,126.669711,2019-09-30,6440000,충청남도
