시설명,박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
울산옹기박물관,공립,울산광역시 울주군 온양읍 외고산3길 36,울산광역시 울주군 온양읍 고산리 501-18,35.435094,129.2794859,052-237-7894,울주군청,http://onggi.ulju.ulsan.kr,휴게시설 보유,09:00,18:00,09:00,18:00,"1월1일, 설날 및 추석당일, 매주 월요일, 공휴일이 월요일인 경우 다음날, 관리운영상 정하는 휴관일",0,0,0,무료,,,052-204-0334,울산광역시 울주군청,2019-09-18,6310000,울산광역시
울주민속박물관,공립,울산광역시 울주군 온양읍 외고산1길 4-19,울산광역시 울주군 온양읍 고산리 446-1,35.4351226,129.2794952,052-204-0337,울주군청,https://all.ulju.ulsan.kr/uljufolk/,수유실 보유,09:00,18:00,09:00,18:00,"1월1일, 설날 및 추석당일, 매주 월요일, 공휴일이 월요일인 경우 다음날, 관리운영상 정하는 휴관일",0,0,0,무료,,,052-204-0337,울산광역시 울주군청,2019-09-18,6310000,울산광역시
외솔기념관,공립,울산광역시 중구 병영12길 15,울산광역시 중구 동동 613번지,35.5747500,129.3476128,052-290-4828,외솔기념관,,,09:00,18:00,09:00,18:00,"매주 월요일 (단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관",0,0,0,무료,외솔기념관은 외솔 최현배선생의 업적과 유품을 소장하고 있는 2010년 3월 23일에 개관한 공립박물관,"버스:132,203,205",052-290-3695,울산광역시 중구청,2019-09-18,6310000,울산광역시
장생포고래박물관,공립,울산광역시 남구 장생포고래로 244,울산광역시 남구 매암동 139-29,35.50273654,129.380749,052-256-6301,울산광역시 남구 도시관리공단,www.whalecity.kr/whalemuseum,"훨체어 2, 유모차 2",09:00,18:00,09:00,18:00,"설,추석 당일, 매주 월요일, 공휴일 다음날, 공휴일이 토요일, 일요일인 경우 또는 공휴일 다음날이 토요일인 경우 다음주 목요일",2000,1500,1000,"단체 입장시 (유료20인이상) 성인 1,500 군인,청소년 1,000 어린이 500","옛 고래잡이 전진기지였던 장생포에 국내 유일의 고래박물관을 건립하여 1986년 포경이 금지된 이래 사라져가는 포경유물을 수집, 보존·전시하고 고래와 관련된 각종 정보를 제공함으로써 해양생태계 및 교육연구 체험공간을 제공하여 해양관광 자원으로 활용하고자 합니다.",공업탑→여천오거리(직진)→신여천사거리(좌회전)→매암사거리(직진)→장생포고래박물관,052-226-5673,울산광역시 남구청,2019-09-18,6310000,울산광역시
울산박물관,공립,울산광역시 남구 두왕로 277,울산광역시 남구 신정동 1888,35.5271604,129.3086618,052-222-8501,울산광역시청,museum.ulsan.go.kr,,09:00,18:00,09:00,18:00,"1월1일, 매주월요일(월요일이 공휴일일 때에는 공휴일 다음의 첫 번째 평일)",0,0,0,,울산박물관은 2011년 6월 22일에 개관하였고 선사시대에서 현대에 이르기까지의 울산의 역사를 아우르는 종합적인 도시역사박물관입니다.,"일반버스 : 205,225,405,415,453,504,507,527,715,744",052-229-4783,울산광역시청,2019-09-18,6310000,울산광역시
울산대학교박물관,대학,울산광역시 남구 대학로 93 울산대학교,울산광역시 남구 무거동 665,35.5416874,129.2571863,052-259-2635,울산대학교,museum.ulsan.ac.kr,,09:00,17:00,00:00,00:00,"토,일,월,공휴일 휴관",0,0,0,,울산대학교 박물관은 울산지역의 문화재관련 연구기관으로 1995년 12월 개관하였습니다(울산박물관 등록 제1호). 주로 선사시대와 매장문화재를 전문적으로 조사하는 지표·발굴조사 지정기관입니다.,"일반버스 : 401, 427, 714 울산대학교 37호관(생활과학관) 앞 11호관(교수연구동) 4층",052-259-2635,울산대학교,2019-09-18,6310000,울산광역시
가천박물관,사립,인천광역시 연수구 청량로102번길 40-9,인천광역시 연수구 옥련동 567-22,37.4183415,126.6577304,032-833-4747,가천문화재단,http://www.gcmuseum.org/,,09:00,17:00,09:00,17:00,월요일. 1월 1일. 설날 및 추석연휴,0,0,0,,"가천박물관은 (재)가천문화재단 부속기관으로, 한국의료생활사 전문 박물관이다. 가천길재단의 설립자인 이길여 박사의 ‘박애, 봉사, 애국’의 정신을 실천하고, 가천대 길병원을 아껴준 인천시민들의 사랑에 보답하기 위하여 1995년 10월 31일에 설립되었다.",인천지하철 동막역에서 하차 → 6. 6-1번을 이용하여 송도유원지 앞 하차 → 도보로 15분,032-833-4747,가천문화재단,2019-09-04,3520000,인천광역시 연수구
인천광역시립박물관,공립,인천광역시 연수구 청량로160번길 26,인천광역시 연수구 옥련동 525,37.4206455,126.6530630,032-440-6750,인천광역시립박물관,http://museum.incheon.go.kr,,09:00,18:00,09:00,18:00,"매주 월요일(단, 공휴일인 경우 제외), 공휴일 다음날, 1월1일",0,0,0,,"인천광역시립박물관은 1946년 4월 개관한 우리나라 최초의 공립박물관으로 인천지역의 향토사와 문화유산을 조사, 연구하고 그 결과를 시민들에게 공개하여, 시민들을 위한 시민들의 공간으로 만들자는 취지로 설립되었습니다.","시내버스 8번, 16번,  65-1번, 523번(마을버스) 이용 축현초등학교 하차후 도보 5분",032-440-6750,인천광역시립박물관,2019-09-04,3520000,인천광역시 연수구
군산근대역사박물관,공립,전라북도 군산시 해망로 240,전라북도 군산시 장미동 1-67,35.9907575,126.7125781,063-454-7870,군산시 박물관관리과,http://museum.gunsan.go.kr/,처치실+다용도실+자전거보관대+수유실,09:00,18:00,09:00,18:00,1월 1일,2000,1000,500,"군산시 거주자 할인, 단체관람 할인","근대역사의 중심도시, 군산에 자리한 군산근대역사박물관은 군산의 근대문화 및 해양문화를 주제로 하는특화박물관이자 지역박물관으로서 군산의 역사와 문화를 체험할 수 있는 공간을 제공하고 있음","1~2, 8~9, 11~14, 88~89번 버스 이용 ⇒ 박물관 앞 승강장에서 하차",063-454-7870,전라북도 군산시 박물관관리과,2019-09-06,4670000,전라북도 군산시
청송수석꽃돌박물관,공립,경상북도 청송군 부동면 주왕산로 494,경상북도 청송군 부동면 하의리 842,36.3781321416,129.108597995,054-873-2400,경상북도 청송군 문화관광과,http://tour.cs.go.kr/sub/01/13_01.asp,,09:00,17:00,09:00,17:00,"1월1일, 월요일, 설, 추석당일(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,0,청강 남정락선생의 기증품 및 청송꽃돌 전시체험공간 제공,,054-870-6070,경상북도 청송군청,2019-09-09,5160000,경상북도 청송군
군립청송야송미술관,공립,경상북도 청송군 진보면 경동로 5162,경상북도 청송군 진보면 신촌리 46-3,36.505855349,129.11920081,054-872-6436,경상북도 청송군 종합시설관리사업소,http://tour.cs.go.kr/sub/01/10_01.asp,,09:00,18:00,09:00,18:00,"매주 월요일, 1월 1일, 설날(전후1일 포함), 추석(전후1일 포함)",0,0,0,0,폐교시설인 신촌초등학교를 리모델링하여 2005년 4월 29일에 개관함,,054-870-6583,경상북도 청송군청,2019-09-09,5160000,경상북도 청송군
청송민속박물관,공립,경상북도 청송군 청송읍 주왕산로 222,경상북도 청송군 청송읍 송생리 784-107,36.389574,129.083873,054-870-6094,경상북도 청송군 종합시설관리사업소,,,09:00,18:00,09:00,18:00,"매주 월요일, 1월 1일, 설날 및 추석 당일",0,0,0,0,"청송의 민속문화를 조사,연구,보전,전시를 위하여 1999년 6월 21일 개관",,054-870-6094,경상북도 청송군청,2019-09-09,5160000,경상북도 청송군
수원박물관,공립,경기도 수원시 영통구 창룡대로 265,경기도 수원시 영통구 이의동 1088-10,37.297646,127.035631,031-228-4150,수원박물관,http://swmuseum.suwon.go.kr,뮤지엄샵+북카페+수유실+물품보관소+자전거보관대,09:00,18:00,09:00,18:00,"매월 첫 번째 월요일(단, 월요일이 공휴일인 경우에는 그 다음 날을 휴관일로 한다.)",2000,1000,0,"1. 국빈·외국사절단 및 그 수행자 무료, 2. 국가유공자 무료, 3. 장애인 무료, 4. 12세 이하의 어린이 및 65세 이상의 노인 무료","수원박물관은 2008년 10월 1일에 개관, 수원의 유구한 역사와 문화를 다양하게 보여주는 수원역사박물관과 한국 서예사를 한 눈에 볼 수 있는 한국서예박물관으로 이루어짐.","버스 : (좌석버스) 1007,1007-1,3007,4000,7000,7001,8800, (일반) 400,400-4,54,60,660,7-2,700-2,720-1,721,730,80",031-228-4150,경기도 수원시,2019-10-04,3740000,경기도 수원시
수원화성박물관,공립,경기도 수원시 팔달구 창룡대로 21,경기도 수원시 팔달구 매향동 49,37.282591,127.018985,031-228-4242,수원화성박물관,http://hsmuseum.suwon.ne.kr,카페테리아+뮤지업샵+수유실+물품보관실,09:00,18:00,09:00,18:00,"매월 첫 번째 월요일(단, 월요일이 공휴일인 경우에는 그 다음 날을 휴관일로 한다.)",2000,1000,0,"관람료 면제 1. 국빈·외국사절단 및 그 수행자, 2. 국가유공자, 3. 장애인, 4. 12세 이하, 65세 이상인 자, 5. 공무수행 중인 공무원, 6. 자료기증자, 7. 단체 인솔 교원/관광안내사, 8. 교육을 목적 단체 중고등학생, 9. 세자녀 이상 동반 가족, 10. 한복 착용한 사람",세계문화유산 수원화성의 중심부에 자리잡아 접근성이 용이하고 모형과 관련 유물의 전시를 통해 화성 축성에 대한 전반을 이해할 수 있게 건립되었습니다,"버스 : 2, 7-2, 47, 60, 400, 400-4, 660, 700-2, 999",031-228-4242,경기도 수원시,2019-10-04,3740000,경기도 수원시
수원광교박물관,공립,경기도 수원시 영통구 광교로 182,경기도 수원시 영통구 이의동 403-2,37.296351,127.051421,031-228-4175,수원광교박물관,http://ggmuseum.suwon.go.kr,카페테리아+수유실+물품보관소+자전거보관대,09:00,18:00,09:00,18:00,"매월 첫 번째 월요일(단, 월요일이 공휴일인 경우에는 그 다음 날을 휴관일로 한다.)",2000,1000,0,"1. 국빈·외국사절단 및 그 수행자 무료, 2. 국가유공자 무료, 3. 장애인 무료, 4. 12세 이하의 어린이 및 65세 이상의 노인 무료","수원광교박물관은 2014년 3월 7일에 개관, 광교신도시 개발지역에서 발굴된 선사시대부터 근현대 시기의 유물을 전시한 광교역사문화실과 사운 이종학실, 소강 민관식실로 이루어짐.","버스 : (좌석버스) M5115,M5121,3002,M5414,M5422,3900,7002 광교테크노밸리 하차 후 도보5분 4000 수원광교박물관 혹은 광교역사공원 하차 (일반) 60,660,82,85,700-2,720-1,720-2,730 수원광교박물관 혹은 광교역사공원 하차",031-228-4175,경기도 수원시,2019-10-04,3740000,경기도 수원시
영일민속박물관,공립,경상북도 포항시 북구 흥해읍 한동로 51,경상북도 포항시 북구 흥해읍 성내리 39-8,36.110838,129.3471965977,054-270-5811,포항시,http://www.pohang.go.kr,,09:00,18:00,09:00,18:00,"신정연휴, 추석연휴 및 설연휴, 공휴일 다음날",0,0,0,,향토풍습 및 민속유물을 영구보존하고자 지역 주민등의 뜻을 모아 구 영일군과 영일문화원이 공동으로 헌종 원년(1835년)에 건립된 당시 흥해군의 동헌 건물이었던 제남헌을 수리하여 1983년 10월29일 개관이후 1985년 5월 제2전시실을 신축하여 민속박물관으로서는 국내최초로 1987년 6월 30일 문화부로 부터 박물관으로 지정됨.,시내에서 좌석버스 500번 일반버스 107번 이용. 흥해환승센터 하차,054-270-2275,포항시문화예술과,2020-01-02,5020000,경상북도 포항시
포항시립미술관,공립,경상북도 포항시 북구 환호공원길 10,경상북도 포항시 북구 환호동 351,36.0662771102,129.3910776917,054-270-4631,포항시립미술관,http://www.poma.kr,커피숍+아트샵+도서관+수유실,10:00,18:00,09:00,18:00,매주 월요일(월요일이 공휴일인 경우 정상개관 후 그 다음 첫번째 평일에 휴관),0,0,0,,"포항시립미술관은 2009년 12월 22일 개관하여, 포항 문화의 근간인 ''''''''''''''''Steel''''''''''''''''을 테마로 ''''''''''''''''Steel Art'''''''''''''''' 컬렉션과 전시기획에 주력하고 있으며, ''''''''''''''''시민이 감동하는, 작지만 차별화된, 세계적 미술관''''''''''''''''을 지향하고 있습니다.","(일반) 101, 102, 105, 131, 200, 600, 700번 환호공원 네거리 하차, 도보 3분",054-270-4631,포항시립미술관,2020-01-02,5020000,경상북도 포항시
동아대학교석당박물관,대학,부산광역시 서구 구덕로 225,부산광역시 서구 부민동2가 1,35.103747,129.0194155,051-200-8749,동아대학교석당박물관,http://museumsd.donga.co.kr,"화장실(장애인용 포함), 엘리베이터,유모차/휠체어 대여",09:30,17:00,09:30,17:00,"월요일, 법정공휴일, 개교기념일(11월 1일)",0,0,0,해당없음,"동아대학교석당박물관은 1959년 11월에 개관한 부산 최초의 박물관으로, 학교 설립자이자 박물관장을 역임한 석당 정재환(1904~1976) 박사의 문화유산에 대한 염원과 신념이 담겨있다. 석당박물관은 부산에서 가장 많은 국가지정문화재를 보유하고 있으며, 소장품의 수준과 가치 또한 매우 뛰어나다. 국보로 지정된 심지백 개국원종공신녹권과 동궐도를 비롯하여 보물, 국가민속문화재, 부산광역시지정 유형문화재 등 다양하고 진귀한 유물 30,000여 점을 소장하고 있다. 2009년부터 현재의 건물(부산 임시수도정부청사)로 이전 개관 후 역사적 기억을 담는 공간인 동시에 지역문화시설로 거듭나고 있다.",지하철,051-200-8493,동아대학교석당박물관,2019-09-27,3260000,부산광역시 서구
동아대학교석당박물관,대학,부산광역시 서구 구덕로 225,부산광역시 서구 부민동2가 1,35.103747,129.0194155,051-200-8493,동아대학교석당박물관,http://museum.donga.ac.kr,"문화상품 판매, 카페테리아, 화장실(장애인용 포함), 엘리베이터, 음성안내기, 유모차/휠체어 대여",09:30,17:00,09:30,17:00,"월요일, 법정공휴일, 개교기념일(11월 1일)",0,0,0,해당없음,"동아대학교석당박물관은 1959년 11월에 개관한 부산 최초의 박물관으로, 학교 설립자이자 박물관장을 역임한 석당 정재환(1904~1976) 박사의 문화유산에 대한 염원과 신념이 담겨있다. 석당박물관은 부산에서 가장 많은 국가지정문화재를 보유하고 있으며, 소장품의 수준과 가치 또한 매우 뛰어나다. 국보로 지정된 심지백 개국원종공신녹권과 동궐도를 비롯하여 보물, 국가민속문화재, 부산광역시지정 유형문화재 등 다양하고 진귀한 유물 30,000여 점을 소장하고 있다. 2009년부터 현재의 건물(부산 임시수도정부청사)로 이전 개관 후 역사적 기억을 담는 공간인 동시에 지역문화시설로 거듭나고 있다.",지하철,051-200-8493,동아대학교석당박물관,2019-09-27,3260000,부산광역시 서구
