"번호","사업장명","소재지전체주소","도로명전체주소","개업일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","약국영업면적","인허가구분명","지정일자","전화번호","위치정보(X)","위치정보(Y)","상세영업상태명"
"2736","명성프라자약국","서울특별시 관악구 봉천동 42번지 47호","서울특별시 관악구 관악로 231-1 (봉천동)","20140507","운영중","","","","","","151060","92.04","약국","20140507","","196069.78554400000  ","442877.98484500000  ","영업중"
"2737","은성온누리약국","서울특별시 관악구 신림동 94번지 264호","서울특별시 관악구 신림로 210 (신림동)","20140508","운영중","","","","","","151854","53.07","약국","20140508","883-7555","194473.64615700000  ","441857.15176700000  ","영업중"
"2738","다은온누리약국","서울특별시 관악구 신림동 404번지 1호 영창빌딩 1층","서울특별시 관악구 신림로 169 1층 (신림동 영창빌딩)","20140519","운영중","","","","","","151866","26.63","약국","20140519","882-4993","194136.46194000000  ","441646.87495900000  ","영업중"
"2739","1번약국","서울특별시 관악구 봉천동 853번지 4호 1층","서울특별시 관악구 남부순환로 1832 1층 (봉천동 삼한빌딩)","20160502","운영중","","","","","","","18.3","약국","20160502","882-7583","195887.12082600000  ","442365.51482000000  ","영업중"
"2740","새종로약국","서울특별시 관악구 신림동 1680번지 27호 외 3필지","서울특별시 관악구 난곡로 264 (신림동)","20140708","운영중","","","","","","151906","43.92","약국","20140708","","192541.28963200000  ","442014.95084000000  ","영업중"
"2741","새태평양온누리약국","서울특별시 관악구 봉천동 1634번지 9호","서울특별시 관악구 봉천로 616 (봉천동)","20140716","운영중","","","","","","151050","42.66","약국","20140716","","196947.23095200000  ","441778.24320200000  ","영업중"
"2742","라임약국","서울특별시 관악구 신림동 726번지 5호","서울특별시 관악구 난곡로 215 (신림동)","20140728","운영중","","","","","","151887","38.14","약국","20140728","","192706.56236600000  ","441591.50230000000  ","영업중"
"2743","세종당약국","서울특별시 구로구 개봉동 465번지 11호","서울특별시 구로구 경인로35길 64 (개봉동)","19750825","운영중","","","","","","","68","약국","19750825","02-2612-4900","187011.25392400000  ","444462.29282300000  ","영업중"
"2744","재훈약국","서울특별시 구로구 구로동 1132번지 7호","서울특별시 구로구 시흥대로161가길 17 (구로동 성은빌라)","19751112","운영중","","","","","","","0","약국","19751112","02-854 -2250","190981.23491300000  ","442309.36276300000  ","영업중"
"2745","505약국","서울특별시 구로구 구로동 505번지 10호","서울특별시 구로구 구로동로42길 58 (구로동)","19760701","운영중","","","","","","","0","약국","19760701","02-856 -5050","189760.60051000000  ","444307.89497200000  ","영업중"
"2746","구로시장약국","서울특별시 구로구 구로동 730번지 14호","서울특별시 구로구 구로동로26길 37 (구로동)","20040615","운영중","","","","","","","68.58","약국","20040615","02-854 -1385","189937.12995500000  ","443430.06551800000  ","영업중"
"2747","에이스약국","서울특별시 구로구 구로동 212번지 1호 에이스트윈타워 1차 104호","서울특별시 구로구 디지털로 285 104호 (구로동 에이스트윈타워1차)","20040901","운영중","","","","","","","42.19","약국","20040901","02-2109-5208","190669.73945300000  ","442787.60767800000  ","영업중"
"2748","백학약국","서울특별시 구로구 구로동 573번지 애경백화점 4층","서울특별시 구로구 구로중앙로 152 4층 (구로동 애경백화점)","20041106","운영중","","","","","","","59.3","약국","20041106","02-853 -0142","189634.33807700000  ","444639.33581900000  ","영업중"
"2749","대학약국","서울특별시 구로구 구로동 704번지 58호","서울특별시 구로구 구로동로 149-1 (구로동)","20050129","운영중","","","","","","","108.76","약국","20050129","02-865 -4910","189697.93508800000  ","443619.93311700000  ","영업중"
"2750","태영프라자약국","서울특별시 구로구 신도림동 437번지 1호 태영프라자 108호","서울특별시 구로구 경인로59길 8 (신도림동)","20060103","운영중","","","","","","","39.13","약국","20060103","02-2068-5733","189692.86240800000  ","445219.91226800000  ","영업중"
"2751","참조은약국","서울특별시 구로구 고척동 63번지 9호","서울특별시 구로구 경인로 433-1 (고척동)","20060125","운영중","","","","","","","47.03","약국","20060125","02-2617-5546","188250.91909700000  ","444489.53534800000  ","영업중"
"2752","대성약국","서울특별시 구로구 개봉동 359번지 13호 성은빌딩 1층","서울특별시 구로구 개봉로3길 35 (개봉동 성은빌딩)","20060418","운영중","","","","","","","30.8","약국","20060418","02-2066-0120","187115.95332700000  ","442979.96096900000  ","영업중"
"2753","수정약국","서울특별시 구로구 개봉동 156번지 5호 대림프라자 401호","서울특별시 구로구 경인로 319 401호 (개봉동 대림프라자)","20060420","운영중","","","","","","","80.94","약국","20060420","02-2613-5195","187231.07289000000  ","444247.47659200000  ","영업중"
"2754","한빛약국","서울특별시 구로구 오류동 77번지 1호 3층","서울특별시 구로구 경인로 164 3층 (오류동 대일빌딩)","20060516","운영중","","","","","","","35.33","약국","20060516","02-2625-6679","185848.02013200000  ","443852.71350900000  ","영업중"
"2755","수약국","서울특별시 구로구 고척동 224번지 1호","서울특별시 구로구 중앙로15길 107 (고척동)","20060814","운영중","","","","","","","26.35","약국","20060814","02-2611-5435","187084.53525700000  ","445326.28267700000  ","영업중"
"2756","진솔약국","서울특별시 구로구 오류동 37번지 7호","서울특별시 구로구 경인로 211-1 (오류동)","20060904","운영중","","","","","","","94.71","약국","20060904","02-2060-0906","186236.67170800000  ","444129.86133700000  ","영업중"
"2757","늘푸른약국","서울특별시 구로구 구로동 127번지 45호","서울특별시 구로구 구로중앙로12길 38 (구로동)","19981201","운영중","","","","","","","27.74","약국","19981201","02-851 -0601","190557.49454800000  ","443683.23350300000  ","영업중"
"2758","아름솔약국","서울특별시 구로구 구로동 1258번지 중앙유통상가 A 02-01호","서울특별시 구로구 경인로53길 15 (구로동 중앙유통단지)","19981222","운영중","","","","","","","28.89","약국","19981222","02-2617-1849","189081.00205200000  ","444767.41899700000  ","영업중"
"2759","맑은약국","서울특별시 구로구 개봉동 415번지 개봉역사내3층","서울특별시 구로구 경인로40길 47 (개봉동 개봉역)","19990612","운영중","","","","","","","18.81","약국","19990612","02-2617-2190","187540.19389800000  ","443905.47950000000  ","영업중"
"2760","종로약국","서울특별시 구로구 고척동 253번지 200호","서울특별시 구로구 고척로 142 (고척동)","19991019","운영중","","","","","","","87.96","약국","19991019","02-2612-3986","186705.88537400000  ","444799.36978600000  ","영업중"
"2761","온누리최정숙약국","서울특별시 구로구 고척동 76번지 41호 일이삼전자타운3동 1층 1221호","서울특별시 구로구 중앙로1길 36 (고척동 2001아울렛)","20000310","운영중","","","","","","","21.44","약국","20000310","02-2612-2040","187856.89676100000  ","444299.04994600000  ","영업중"
"2762","온누리사랑의약국","서울특별시 구로구 구로동 717번지 34호","서울특별시 구로구 구로동로15길 17 (구로동)","20000817","운영중","","","","","","","45.78","약국","20000817","02-862 -2884","189719.75924500000  ","443149.74920600000  ","영업중"
"2763","현대파크빌약국","서울특별시 구로구 구로동 108번지 현대파크빌 101호","서울특별시 구로구 공원로 41 (구로동 현대파크빌)","20001004","운영중","","","","","","","35.7","약국","20001004","02-868 -5116","190266.61119500000  ","444550.74579100000  ","영업중"
"2764","한마을약국","서울특별시 구로구 개봉동 476번지 한마을@상가  1동 110호","서울특별시 구로구 경인로 382 (개봉동 한마을아파트)","20001013","운영중","","","","","","","29.16","약국","20001013","02-2613-3006","187959.45059600000  ","444111.78778300000  ","영업중"
"2765","대웅프라자약국","서울특별시 구로구 구로동 1267번지 태영상가 1동 105호","서울특별시 구로구 새말로 93 (구로동 신도림태영타운)","20001212","운영중","","","","","","","54.72","약국","20001212","02-839 -2276","190301.68583600000  ","445289.85236400000  ","영업중"
"2766","정광약국","서울특별시 구로구 개봉동 203번지 6호","서울특별시 구로구 남부순환로97길 11 (개봉동)","20010105","운영중","","","","","","","20.6","약국","20010105","02-2687-2983","187476.01069000000  ","443876.11688900000  ","영업중"
"2767","동의당한약국","서울특별시 구로구 구로동 771번지 38호","서울특별시 구로구 도림로 31 2층 (구로동)","20010419","운영중","","","","","","","55.03","한약국","20010419","02-852 -4852","190091.01392300000  ","443089.86407100000  ","영업중"
"2768","부부약국","서울특별시 구로구 오류동 148번지 24호","서울특별시 구로구 오류로8길 60 (오류동 우성빌딩)","20010509","운영중","","","","","","","41.28","약국","20010509","02-2688-0151","186175.24598600000  ","443653.32981300000  ","영업중"
"2769","온누리종하약국","서울특별시 구로구 구로동 685번지 448호","서울특별시 구로구 구일로4길 30 (구로동 신영상가)","20010614","운영중","","","","","","","20.1","약국","20010614","02-830 -5366","189073.59747400000  ","443609.53533400000  ","영업중"
"2770","한독프라자약국","서울특별시 구로구 구로동 313번지 1호","서울특별시 구로구 구로동로26길 133 (구로동)","20010822","운영중","","","","","","","67.13","약국","20010822","02-856 -9843","190383.75655800000  ","443374.09368200000  ","영업중"
"2771","구로메디칼약국","서울특별시 구로구 고척동 63번지 11호 277-42","서울특별시 구로구 경인로 431 (고척동)","19841128","운영중","","","","","","","25.9","약국","19841128","02-2614-3206","188228.04100900000  ","444471.68583300000  ","영업중"
"2772","메디팜제일약국","서울특별시 구로구 궁동 212-10 2층","서울특별시 구로구 오리로 1270 (궁동)","19850125","운영중","","","","","","152883","76.49","약국","19850125","02-2684-3804","185035.16220200000  ","443963.10326300000  ","영업중"
"2773","흥부약국","서울특별시 구로구 구로동 8번지 12호 외3필지","서울특별시 구로구 새말로 83 (구로동)","19860821","운영중","","","","","","","29.8","약국","19860821","02-862 -6804","190191.77414500000  ","445089.63471600000  ","영업중"
"2774","한솔약국","서울특별시 구로구 오류1동 34-12","서울특별시 구로구 경인로 215 (오류동)","19870120","운영중","","","","","","152892","32.03","약국","19870120","02-2613-5613","186275.33240200000  ","444150.60194400000  ","영업중"
